episode,epsilon,episode_reward,rolling_average_reward,mean_recent_loss,replay_buffer_size,average_loan_duration,bankruptcy_count,average_ending_money,invalid_action_count,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
4000,0.9915576666666667,-1000,-67025.0,25580.2401171875,18900,0.15,52,6740.0,49,61,41,44,68,49,65,58,67
4100,0.9913465555555555,-156000,-49457.5,25343.077392578125,19362,0.34,42,14960.0,52,56,54,41,67,49,54,69,72
4200,0.9911354444444445,-131250,-36862.5,25419.439716796875,19849,0.07,40,22660.0,50,66,48,68,70,59,55,62,59
4300,0.9909243333333333,-225000,-37900.0,25496.97314453125,20343,0.27,38,22300.0,68,65,62,59,58,53,72,57,68
4400,0.9907132222222222,56500,-42090.0,25497.83619140625,20810,0.19,44,23230.0,51,55,58,53,55,62,71,54,59
4500,0.9905021111111111,77750,-48017.5,24492.5451953125,21280,0.06,46,18300.0,58,59,57,55,65,50,53,65,66
4600,0.990291,7000,-38770.0,25037.676171875,21750,0.11,41,22880.0,55,53,58,72,60,65,48,57,57
4700,0.9900798888888889,-135750,-29437.5,24674.415791015625,22262,0.26,35,26800.0,57,60,64,57,71,69,65,59,67
4800,0.9898687777777778,-164000,-52445.0,24887.380703125,22716,0.23,46,15900.0,60,54,58,63,50,62,51,56,60
4900,0.9896576666666667,64750,-30872.5,24920.3555078125,23203,0.1,38,27350.0,53,65,57,54,55,72,70,60,54
5000,0.9894465555555556,43000,-47152.5,24795.0312890625,23678,0.07,46,18970.0,55,65,64,63,65,63,53,54,48
5100,0.9892354444444444,-165000,-42970.0,25109.5095703125,24167,0.16,42,19930.0,56,54,68,53,60,60,69,64,61
5200,0.9890243333333333,-128500,-33810.0,24616.8568359375,24641,0.24,38,25710.0,60,48,61,64,57,60,67,48,69
5300,0.9888132222222222,40000,-48852.5,23994.0250390625,25123,0.1,45,17000.0,62,75,66,67,45,61,49,55,64
5400,0.9886021111111111,-150000,-44272.5,24717.82677734375,25586,0.2,41,18330.0,55,51,55,56,68,56,56,65,56
5500,0.988391,40250,-44885.0,25396.253671875,26055,0.27,42,20110.0,65,66,57,65,65,52,51,52,61
5600,0.9881798888888889,-155000,-47805.0,25048.84283203125,26510,0.12,43,16730.0,58,55,46,64,53,62,48,66,61
5700,0.9879687777777778,61750,-48435.0,24781.20369140625,26962,0.27,45,19070.0,50,60,62,51,69,59,49,50,52
5800,0.9877576666666666,-179000,-38847.5,25311.233740234376,27438,0.18,39,21780.0,71,59,57,52,68,48,51,67,74
5900,0.9875465555555556,21000,-48965.0,25197.5803515625,27916,0.03,43,14650.0,64,69,56,76,61,51,46,58,61
6000,0.9873354444444444,-148500,-34020.0,24995.184609375,28407,0.17,38,24900.0,51,65,47,64,65,57,66,58,69
6100,0.9871243333333334,72000,-46917.5,24820.969697265624,28873,0.27,41,16010.0,55,47,54,61,61,50,57,68,68
6200,0.9869132222222222,32750,-55157.5,25488.65740234375,29322,0.28,48,14710.0,38,58,46,59,61,62,55,55,53
6300,0.9867021111111111,-132250,-45470.0,25252.048369140626,29788,0.04,43,16690.0,41,53,61,54,63,64,47,50,74
6400,0.986491,26750,-53782.5,24833.382001953127,30251,0.16,47,14400.0,60,59,69,49,69,41,51,56,69
6500,0.9862798888888888,25500,-54950.0,24822.435625,30701,0.13,50,16400.0,56,60,49,50,55,58,51,62,65
6600,0.9860687777777778,-144000,-42030.0,24747.51931640625,31176,0.2,41,20310.0,58,55,59,55,53,64,64,61,64
6700,0.9858576666666666,48000,-37137.5,24632.804072265626,31637,0.13,39,23360.0,66,47,63,51,62,60,61,54,63
6800,0.9856465555555556,34000,-65022.5,24992.38435546875,32091,0.15,54,10610.0,50,55,61,53,62,56,56,49,62
6900,0.9854354444444444,73500,-40720.0,25441.6902734375,32561,0.2,40,20170.0,55,67,55,64,63,50,63,53,55
7000,0.9852243333333334,37750,-46537.5,24580.536484375,33012,0.12,42,16700.0,52,56,70,65,42,52,45,57,64
7100,0.9850132222222222,46500,-46192.5,24612.310595703126,33477,0.09,43,16940.0,51,59,55,58,56,55,57,57,68
7200,0.9848021111111112,-184500,-54040.0,24841.316611328126,33925,0.04,50,15770.0,45,59,62,41,53,55,51,68,59
7300,0.984591,-125750,-44417.5,25073.99236328125,34412,0.06,42,18760.0,78,57,70,62,60,57,58,53,70
7400,0.9843798888888889,-234000,-40112.5,24564.397548828125,34891,0.18,39,20060.0,64,59,54,69,56,51,70,59,61
7500,0.9841687777777778,39500,-39662.5,25491.66345703125,35375,0.19,39,20340.0,56,62,64,59,53,64,66,65,51
7600,0.9839576666666666,-157500,-37407.5,25186.95880859375,35849,0.2,41,24480.0,50,65,61,48,61,64,44,61,70
7700,0.9837465555555556,-145000,-55247.5,24461.816953125,36298,0.07,49,14050.0,49,55,60,49,57,59,60,54,55
7800,0.9835354444444444,11750,-40860.0,24544.385556640624,36768,0.24,38,19250.0,53,60,64,48,54,59,58,69,58
7900,0.9833243333333334,74500,-29145.0,25317.807578125,37271,0.36,33,25590.0,55,59,50,68,63,63,61,61,78
8000,0.9831132222222222,4000,-49757.5,25093.059140625,37751,0.18,45,16360.0,43,61,42,58,67,61,54,66,71
8100,0.9829021111111111,-174250,-43692.5,24829.605068359375,38226,0.1,43,20340.0,68,56,67,54,57,64,52,58,67
8200,0.982691,64750,-32837.5,24903.1143359375,38727,0.18,35,23460.0,69,61,68,71,72,40,61,59,69
8300,0.9824798888888889,16750,-43300.0,24765.29396484375,39206,0.1,40,16790.0,52,57,65,64,44,67,62,58,62
8400,0.9822687777777778,-129000,-39172.5,25412.3109765625,39696,0.22,40,22010.0,59,61,71,58,72,45,46,62,75
8500,0.9820576666666667,36500,-60272.5,25316.11568359375,40144,0.06,52,12900.0,68,52,62,58,58,44,61,50,63
8600,0.9818465555555556,57000,-34367.5,25217.33712890625,40635,0.24,37,24060.0,66,63,68,58,56,59,69,59,59
8700,0.9816354444444444,-170250,-33737.5,24999.2687890625,41107,0.33,36,24530.0,56,47,59,62,64,66,67,58,49
8800,0.9814243333333333,41500,-58747.5,25481.420927734376,41559,0.27,50,13990.0,61,55,56,51,55,58,61,57,59
8900,0.9812132222222222,43500,-38240.0,24648.850185546875,42052,0.27,39,22500.0,57,57,65,63,62,52,54,72,68
9000,0.9810021111111111,-154500,-56245.0,25199.800947265627,42503,0.22,47,12710.0,56,55,46,42,62,70,52,57,67
9100,0.980791,90250,-30597.5,24370.08,42982,0.12,39,29040.0,58,61,64,62,54,52,55,58,73
9200,0.9805798888888889,32000,-44147.5,24883.13529296875,43448,0.13,41,17940.0,63,56,60,54,52,61,60,59,64
9300,0.9803687777777778,25750,-46210.0,25645.6661328125,43929,0.15,43,17780.0,62,52,63,61,69,47,57,60,72
9400,0.9801576666666667,33000,-56050.0,25636.1069140625,44370,0.11,49,13860.0,55,66,50,57,52,41,54,58,63
9500,0.9799465555555555,7000,-37300.0,25611.176318359376,44837,0.15,38,22270.0,67,52,67,58,51,60,60,55,64
9600,0.9797354444444445,45000,-31945.0,24730.45857421875,45328,0.21,35,24180.0,59,56,64,53,63,60,61,60,74
9700,0.9795243333333333,24000,-30675.0,25929.22333984375,45824,0.21,36,27130.0,73,63,70,52,59,59,59,61,73
9800,0.9793132222222223,-140000,-62247.5,25706.937080078125,46266,0.24,52,11430.0,46,60,45,56,53,53,54,60,61
9900,0.9791021111111111,12000,-40380.0,25107.8615234375,46751,0.26,39,20080.0,50,48,60,60,57,73,64,54,69
10000,0.978891,2000,-37082.5,25533.919794921876,47242,0.36,34,20090.0,68,56,68,49,64,74,56,51,73
10100,0.9786798888888889,20500,-31517.5,24707.942822265624,47736,0.09,36,24780.0,58,62,68,54,60,52,65,63,70
10200,0.9784687777777777,-8000,-51445.0,24832.621337890625,48190,0.21,47,17250.0,58,52,60,64,60,41,54,58,65
10300,0.9782576666666667,37500,-50387.5,25681.96076171875,48663,0.17,45,15880.0,53,46,68,64,50,65,45,72,63
10400,0.9780465555555555,-2500,-43067.5,25641.3262109375,49128,0.17,42,21070.0,74,46,67,55,70,64,32,59,72
10500,0.9778354444444445,-5000,-49475.0,24789.32279296875,49606,0.23,43,15100.0,63,57,57,69,63,43,62,62,65
10600,0.9776243333333333,56000,-57830.0,24772.4939453125,50050,0.27,47,12390.0,67,47,68,45,56,55,50,56,67
10700,0.9774132222222223,-140000,-37752.5,25346.4537109375,50560,0.18,40,23070.0,59,70,58,59,72,61,65,50,75
10800,0.9772021111111111,67250,-34817.5,24500.437265625,51035,0.27,36,22850.0,53,70,73,55,67,47,49,58,56
10900,0.976991,-155000,-35935.0,24779.717275390623,51503,0.17,39,23200.0,36,62,57,56,62,53,51,57,70
11000,0.9767798888888889,47500,-51092.5,24549.852587890626,51982,0.27,45,16450.0,68,52,57,56,62,62,49,65,76
11100,0.9765687777777777,28500,-49580.0,24834.8255078125,52470,0.27,42,14890.0,72,62,62,55,58,64,51,64,72
11200,0.9763576666666667,42250,-25245.0,24267.917119140624,52971,0.29,34,30000.0,57,58,58,59,68,67,69,58,64
11300,0.9761465555555555,50000,-50002.5,24965.776123046875,53425,0.11,46,16780.0,56,60,55,58,61,42,58,60,60
11400,0.9759354444444445,-165000,-29042.5,24197.9344140625,53916,0.19,35,26970.0,60,65,58,66,58,65,56,57,66
11500,0.9757243333333333,57500,-31792.5,24927.342353515625,54392,0.1,38,26700.0,58,78,59,56,54,53,61,60,55
11600,0.9755132222222223,-189000,-48190.0,26355.017373046874,54857,0.11,43,15470.0,48,68,53,58,65,53,55,46,67
11700,0.9753021111111111,28250,-36427.5,25178.308447265626,55333,0.2,37,21780.0,54,64,71,77,61,55,46,49,53
11800,0.975091,-159250,-42347.5,25951.542041015626,55802,0.11,43,21290.0,58,55,72,60,47,70,43,52,70
11900,0.9748798888888889,27500,-47847.5,25113.601220703124,56283,0.05,46,18220.0,62,53,66,45,75,53,81,44,64
12000,0.9746687777777778,32250,-43472.5,25938.695478515627,56762,0.21,41,19030.0,56,70,59,48,50,68,56,53,75
12100,0.9744576666666667,56250,-59737.5,25210.417392578125,57219,0.14,49,10530.0,61,47,53,57,74,47,68,46,65
12200,0.9742465555555555,14000,-34717.5,26415.717060546875,57714,0.27,37,23460.0,44,64,65,54,66,70,71,58,47
12300,0.9740354444444445,28500,-49295.0,24648.388154296874,58179,0.19,45,17480.0,70,45,60,56,60,53,43,76,72
12400,0.9738243333333333,8000,-40727.5,25266.308388671874,58658,0.16,43,23180.0,49,60,70,54,62,64,61,49,59
12500,0.9736132222222222,4500,-49210.0,25214.506962890624,59110,0.14,46,18070.0,59,49,62,52,56,56,64,49,64
12600,0.9734021111111111,-19000,-45402.5,25662.258525390625,59574,0.21,40,17000.0,57,60,64,58,52,63,53,54,60
12700,0.973191,-126000,-38562.5,24782.212314453125,60053,0.1,40,21860.0,46,77,68,68,52,44,48,56,66
12800,0.9729798888888889,37750,-32662.5,25435.208291015624,60534,0.28,37,26450.0,59,66,60,51,69,64,61,51,59
12900,0.9727687777777778,51000,-32042.5,25524.238525390625,61011,0.15,37,25730.0,57,63,62,48,66,56,55,61,66
13000,0.9725576666666667,-150000,-39045.0,25151.344443359376,61483,0.27,41,24100.0,72,56,78,61,62,60,60,54,41
13100,0.9723465555555556,-130000,-38097.5,25539.88056640625,61945,0.09,40,22460.0,55,62,59,62,51,52,54,58,64
13200,0.9721354444444444,56500,-42110.0,25765.6993359375,62425,0.04,41,18810.0,59,63,69,60,56,57,62,55,58
13300,0.9719243333333334,33000,-41750.0,25150.71837890625,62881,0.14,40,19180.0,62,46,72,55,61,61,59,51,51
13400,0.9717132222222222,71000,-45927.5,26289.9433984375,63342,0.17,43,18740.0,57,51,76,62,53,54,50,55,60
13500,0.9715021111111111,-8000,-25592.5,25768.89267578125,63847,0.1,32,26930.0,65,68,69,56,52,62,62,73,63
13600,0.971291,47750,-48470.0,25200.478935546875,64301,0.1,45,17730.0,62,50,60,48,51,58,66,68,53
13700,0.9710798888888889,11750,-31507.5,26155.143369140624,64811,0.11,35,23990.0,65,67,73,58,59,64,61,62,66
13800,0.9708687777777778,22750,-50552.5,24706.227099609376,65271,0.14,46,17020.0,62,57,64,63,47,57,53,61,58
13900,0.9706576666666666,14500,-45632.5,25860.605654296876,65730,0.17,42,17780.0,56,56,40,69,67,46,68,50,63
14000,0.9704465555555556,61250,-35005.0,25187.1984375,66217,0.16,38,23640.0,53,66,54,64,54,63,60,51,75
14100,0.9702354444444444,16000,-50252.5,24784.8942578125,66672,0.19,43,14570.0,52,50,53,55,61,46,65,61,64
14200,0.9700243333333334,-236500,-57205.0,24899.65759765625,67134,0.08,47,10800.0,69,59,63,56,57,55,45,62,65
14300,0.9698132222222222,-152000,-45300.0,25473.610947265624,67604,0.14,43,19280.0,68,68,69,55,70,53,46,50,59
14400,0.9696021111111112,-8000,-47677.5,25180.01267578125,68076,0.22,44,18480.0,67,68,64,51,61,48,53,73,54
14500,0.969391,48500,-34815.0,25407.792763671874,68570,0.16,40,25180.0,51,81,68,58,57,53,52,66,59
14600,0.9691798888888888,-125500,-48972.5,25393.11005859375,69042,0.14,43,15000.0,58,58,56,55,55,64,54,62,68
14700,0.9689687777777778,35500,-35972.5,25075.81783203125,69529,0.14,39,23640.0,64,52,70,60,60,57,59,61,68
14800,0.9687576666666666,53750,-27407.5,25429.28919921875,70043,0.15,33,25890.0,62,60,55,56,74,56,58,82,73
14900,0.9685465555555556,50750,-30872.5,25057.321201171875,70544,0.19,38,27690.0,56,76,68,62,64,50,58,51,72
15000,0.9683354444444444,34000,-33190.0,25165.808154296876,71024,0.14,39,26660.0,61,60,55,62,82,45,47,62,67
15100,0.9681243333333334,1500,-46952.5,25493.09970703125,71504,0.11,41,14970.0,63,57,49,59,64,54,65,65,67
15200,0.9679132222222222,-130500,-43412.5,25616.1925,71998,0.21,40,17780.0,52,52,62,70,65,67,68,54,56
15300,0.9677021111111112,47500,-37535.0,24955.709140625,72477,0.27,36,20420.0,55,58,72,45,65,60,47,68,64
15400,0.967491,-162250,-41670.0,25507.822353515625,72961,0.25,40,19900.0,53,66,58,55,67,51,58,58,71
15500,0.9672798888888889,-147500,-56172.5,25029.092724609374,73420,0.21,46,11390.0,52,62,57,66,74,48,45,44,63
15600,0.9670687777777778,-136500,-40600.0,25299.631669921873,73903,0.19,43,23820.0,59,52,51,58,71,63,66,69,53
15700,0.9668576666666666,-161250,-48300.0,25169.542578125,74374,0.19,43,16210.0,57,75,55,59,59,57,62,51,53
15800,0.9666465555555556,-130000,-49395.0,24760.40826171875,74818,0.12,45,16350.0,47,47,55,62,60,50,59,60,51
15900,0.9664354444444444,54750,-64870.0,25089.37193359375,75254,0.15,52,8590.0,46,57,44,58,69,51,47,59,51
16000,0.9662243333333334,-139500,-47785.0,25510.990595703126,75741,0.25,45,18490.0,54,65,62,59,60,49,58,66,68
16100,0.9660132222222222,51000,-44595.0,24744.813740234375,76200,0.22,44,21370.0,55,56,55,53,69,55,56,51,64
16200,0.9658021111111111,-137000,-51067.5,24982.565380859374,76642,0.11,45,14860.0,46,54,50,51,74,63,45,48,57
16300,0.965591,-156500,-34570.0,24633.36115234375,77133,0.08,36,21580.0,58,56,64,58,58,68,65,64,58
16400,0.9653798888888889,29250,-46570.0,25588.52185546875,77598,0.32,42,17890.0,53,49,64,68,58,68,55,54,49
16500,0.9651687777777778,30500,-48830.0,25321.8450390625,78065,0.11,43,15000.0,58,65,60,59,51,61,62,58,51
16600,0.9649576666666667,45000,-36020.0,25460.22197265625,78543,0.05,37,20940.0,58,60,59,62,74,56,55,54,58
16700,0.9647465555555556,37500,-49362.5,25514.62439453125,78998,0.28,43,15750.0,51,60,58,50,61,39,66,55,66
16800,0.9645354444444445,-150000,-38890.0,25335.64150390625,79482,0.09,40,20850.0,50,55,55,41,69,68,68,68,60
16900,0.9643243333333333,30250,-39300.0,24990.133994140626,79945,0.12,43,24000.0,50,47,51,67,67,67,55,50,59
17000,0.9641132222222222,15750,-37897.5,25506.880869140627,80421,0.13,37,20380.0,64,68,62,50,74,53,56,60,53
17100,0.9639021111111111,85000,-45447.5,24962.5990625,80896,0.25,42,18690.0,58,67,55,59,69,62,65,48,50
17200,0.963691,6500,-34885.0,24881.76689453125,81382,0.21,39,25670.0,64,63,66,67,47,67,61,59,56
17300,0.9634798888888889,-2000,-33612.5,24262.651572265626,81842,0.25,37,24830.0,49,60,50,68,54,44,55,66,63
17400,0.9632687777777778,-129250,-34850.0,24934.988916015624,82341,0.25,38,24960.0,61,60,70,81,67,56,58,53,54
17500,0.9630576666666667,29250,-60867.5,24831.428349609374,82791,0.05,50,9550.0,46,56,46,46,64,63,66,50,59
17600,0.9628465555555555,-138250,-36587.5,25568.225712890624,83272,0.02,39,22580.0,65,62,59,63,65,54,69,56,53
17700,0.9626354444444445,-132250,-28520.0,25655.686328125,83763,0.13,34,25990.0,63,58,76,53,69,56,53,66,60
17800,0.9624243333333333,-29000,-41920.0,24114.08435546875,84226,0.25,41,21000.0,59,59,46,59,56,52,53,66,72
17900,0.9622132222222222,-128250,-52835.0,24542.202587890624,84685,0.27,46,16510.0,56,59,50,57,70,50,56,53,64
18000,0.9620021111111111,15000,-44412.5,25273.662861328125,85158,0.2,43,20180.0,63,32,63,72,56,66,63,58,63
18100,0.961791,-130000,-51780.0,25287.82138671875,85609,0.16,45,15000.0,55,57,53,61,59,47,52,45,77
18200,0.9615798888888889,-135000,-41765.0,25050.359208984373,86079,0.18,42,21110.0,54,58,59,72,64,59,54,44,60
18300,0.9613687777777777,72000,-56120.0,24854.656123046876,86525,0.22,47,13190.0,57,63,40,49,76,52,51,59,56
18400,0.9611576666666667,34000,-35485.0,25503.9958984375,87023,0.18,38,23860.0,70,65,62,60,62,62,64,60,63
18500,0.9609465555555555,-124500,-43050.0,25025.324140625,87503,0.12,43,20040.0,48,55,53,67,65,56,54,53,77
18600,0.9607354444444445,-160500,-41797.5,25686.68109375,87971,0.07,42,20300.0,58,64,54,63,61,60,68,50,48
18700,0.9605243333333333,-131500,-34082.5,25383.44330078125,88458,0.13,35,20790.0,43,68,52,53,69,61,55,65,64
18800,0.9603132222222223,65000,-47042.5,24279.763271484375,88936,0.15,45,19400.0,69,47,57,49,67,66,66,64,62
18900,0.9601021111111111,4750,-49047.5,24962.5875390625,89388,0.21,45,17640.0,53,51,66,49,53,62,49,58,64
19000,0.959891,56000,-53105.0,25734.255341796874,89842,0.2,46,14760.0,56,50,59,61,74,54,59,48,49
19100,0.9596798888888889,17000,-41497.5,25200.357109375,90338,0.12,39,17780.0,56,51,60,69,63,59,76,51,67
19200,0.9594687777777777,-155000,-46910.0,24806.914453125,90821,0.18,44,18230.0,58,65,56,50,68,69,52,61,62
19300,0.9592576666666667,20000,-32000.0,25356.11056640625,91315,0.15,36,24790.0,53,58,60,67,73,59,65,50,62
19400,0.9590465555555555,-150000,-49715.0,25471.74515625,91768,0.23,44,16220.0,55,66,52,65,50,52,45,48,75
19500,0.9588354444444445,-128000,-40690.0,24766.26712890625,92269,0.21,38,18560.0,57,70,66,54,59,65,64,59,64
19600,0.9586243333333333,-165000,-54285.0,25589.630751953126,92731,0.1,50,16570.0,55,55,49,52,54,72,56,57,67
19700,0.9584132222222222,-158000,-44422.5,24999.0272265625,93199,0.27,42,19460.0,58,48,73,56,53,53,65,50,70
19800,0.9582021111111111,-141750,-40080.0,25007.209638671877,93678,0.25,41,22830.0,61,60,57,49,65,67,61,63,57
19900,0.957991,50000,-35162.5,26391.6966015625,94163,0.21,36,22000.0,51,57,56,71,67,56,51,58,69
20000,0.9577798888888889,-121500,-40965.0,25587.439052734375,94628,0.15,40,20490.0,67,74,48,59,70,71,38,54,51
20100,0.9575687777777778,-214500,-45362.5,25518.82015625,95067,0.13,46,21720.0,48,53,54,52,60,63,38,56,63
20200,0.9573576666666667,47500,-41057.5,25359.625732421875,95532,0.05,42,21490.0,70,64,69,64,53,55,42,51,67
20300,0.9571465555555556,5000,-38550.0,24763.028037109376,96007,0.27,40,23690.0,60,64,62,57,62,57,59,49,65
20400,0.9569354444444444,18000,-40167.5,24824.96751953125,96492,0.13,40,20730.0,56,55,57,60,67,63,58,56,69
20500,0.9567243333333333,-158250,-30467.5,24528.23912109375,96993,0.13,35,24870.0,59,72,64,51,74,75,61,45,59
20600,0.9565132222222222,-160000,-55945.0,24672.34986328125,97449,0.07,47,11410.0,46,69,42,69,53,52,52,61,58
20700,0.9563021111111111,-6750,-48282.5,25323.20271484375,97921,0.08,44,16560.0,55,54,50,59,61,66,74,59,49
20800,0.956091,57500,-30132.5,24895.81400390625,98401,0.4,35,27580.0,52,61,61,67,58,62,45,52,74
20900,0.9558798888888889,15000,-43247.5,24760.84373046875,98870,0.09,43,20410.0,58,67,57,64,56,51,48,53,73
21000,0.9556687777777778,55750,-43022.5,25387.931943359374,99340,0.23,43,21840.0,54,50,68,53,60,51,66,63,59
21100,0.9554576666666666,-146000,-26672.5,24601.19275390625,99851,0.16,33,26670.0,59,78,66,53,66,61,65,74,48
21200,0.9552465555555556,25000,-59692.5,25163.978671875,100000,0.13,50,11620.0,51,45,48,45,50,67,48,65,55
21300,0.9550354444444444,27750,-50977.5,24383.91765625,100000,0.26,44,15380.0,49,51,51,65,50,63,51,45,67
21400,0.9548243333333333,-195000,-39760.0,25124.91212890625,100000,0.2,39,20220.0,52,63,61,68,70,63,47,69,58
21500,0.9546132222222222,-145000,-46252.5,24423.138330078124,100000,0.1,41,15670.0,61,52,59,61,50,68,54,64,63
21600,0.9544021111111111,48500,-42407.5,24854.19654296875,100000,0.17,39,17780.0,62,51,68,67,67,68,51,49,58
21700,0.954191,70500,-29157.5,24751.929853515627,100000,0.19,35,26460.0,59,68,63,49,58,68,59,59,73
21800,0.9539798888888888,70500,-52677.5,24835.013232421876,100000,0.15,45,14140.0,60,47,50,49,60,63,44,70,59
21900,0.9537687777777778,55750,-50675.0,25594.06173828125,100000,0.16,47,17090.0,46,56,62,65,57,57,54,52,64
22000,0.9535576666666666,32000,-57900.0,24604.985986328124,100000,0.18,49,12570.0,60,56,53,65,50,61,68,55,67
22100,0.9533465555555556,-131000,-42185.0,26053.045869140624,100000,0.22,41,20230.0,63,65,75,52,70,69,49,41,60
22200,0.9531354444444444,-232250,-47545.0,24612.001767578124,100000,0.2,41,15050.0,65,52,58,61,63,56,64,59,64
22300,0.9529243333333334,45000,-36522.5,24753.2432421875,100000,0.11,40,24130.0,62,60,61,59,61,51,65,58,58
22400,0.9527132222222222,-134000,-34052.5,24710.723330078126,100000,0.19,38,25460.0,71,58,80,61,58,62,58,50,66
22500,0.9525021111111112,-165000,-64805.0,24566.18751953125,100000,0.24,53,10430.0,54,48,49,59,68,56,48,63,59
22600,0.952291,3750,-39360.0,24942.315380859374,100000,0.17,39,20800.0,58,54,60,60,51,67,64,49,71
